codcult,safra,datprev,e1,e2,e3,e4,e5,e6,e7,n7tmed,p7tmax,p7tmin,p7ur,p7nprec,p7sprec,p7tmed,n7tmax,n7tmin,n7ur,n7nprec,n7sprec,p14tmed,p14tmax,p14tmin,p14ur,p14nprec,p14sprec,n14tmed,n14tmax,n14tmin,n14ur,n14nprec,n14sprec,p28tmed,p28tmax,p28tmin,p28ur,p28nprec,p28sprec,n28tmed,n28tmax,n28tmin,n28ur,n28nprec,n28sprec
120,8,2014-05-16,100.0,100.0,100.0,98.21,71.56,10.89,0.0,21.21875,25.7375,16.700000000000003,74.125,-0.0,0.1,22.04375,26.625,17.4625,77.71875,14.285714285714286,43.8,22.03333333333334,26.919999999999998,17.14666666666667,72.18333333333334,-0.0,0.1,18.793333333333337,22.900000000000002,14.686666666666667,82.36666666666666,21.428571428571427,91.8,22.03448275862069,26.80689655172414,17.26206896551724,75.42241379310344,-10.714285714285714,110.5,19.294827586206896,23.344827586206893,15.244827586206899,80.5603448275862,21.428571428571427,193.8
18,8,2014-05-23,100.0,100.0,100.0,0.0,0.0,0.0,0.0,22.04375,26.625,17.4625,77.71875,-14.285714285714286,43.8,15.431250000000002,18.887500000000003,11.975000000000001,89.15625,42.857142857142854,88.8,21.606666666666666,26.2,17.013333333333335,75.36666666666666,-7.142857142857143,43.9,16.80666666666667,20.52,13.093333333333335,83.93333333333334,28.571428571428573,110.3,21.843103448275862,26.624137931034483,17.06206896551724,73.18103448275862,-7.142857142857143,84.0,18.849999999999998,22.79655172413793,14.90344827586207,82.63793103448276,25.0,216.70000000000002
120,8,2014-05-23,100.0,100.0,100.0,100.0,98.21,10.89,0.0,22.04375,26.625,17.4625,77.71875,-14.285714285714286,43.8,15.431250000000002,18.887500000000003,11.975000000000001,89.15625,42.857142857142854,88.8,21.606666666666666,26.2,17.013333333333335,75.36666666666666,-7.142857142857143,43.9,16.80666666666667,20.52,13.093333333333335,83.93333333333334,28.571428571428573,110.3,21.843103448275862,26.624137931034483,17.06206896551724,73.18103448275862,-7.142857142857143,84.0,18.849999999999998,22.79655172413793,14.90344827586207,82.63793103448276,25.0,216.70000000000002
18,8,2014-05-30,100.0,100.0,100.0,0.0,0.0,0.0,0.0,15.431250000000002,18.887500000000003,11.975000000000001,89.15625,-42.857142857142854,88.8,18.36875,22.55,14.1875,77.28125,14.285714285714286,21.5,18.793333333333337,22.900000000000002,14.686666666666667,82.36666666666666,-21.428571428571427,91.8,19.73,23.813333333333336,15.646666666666667,78.21666666666667,21.428571428571427,102.0,20.35862068965517,24.87586206896552,15.841379310344825,77.03448275862068,-10.714285714285714,91.89999999999999,20.339655172413792,24.817241379310346,15.862068965517242,77.02586206896552,14.285714285714286,127.89999999999999
120,8,2014-05-30,100.0,100.0,100.0,100.0,98.21000000000001,71.56,0.0,15.431250000000002,18.887500000000003,11.975000000000001,89.15625,-42.857142857142854,88.8,18.36875,22.55,14.1875,77.28125,14.285714285714286,21.5,18.793333333333337,22.900000000000002,14.686666666666667,82.36666666666666,-21.428571428571427,91.8,19.73,23.813333333333336,15.646666666666667,78.21666666666667,21.428571428571427,102.0,20.35862068965517,24.87586206896552,15.841379310344825,77.03448275862068,-10.714285714285714,91.89999999999999,20.339655172413792,24.817241379310346,15.862068965517242,77.02586206896552,14.285714285714286,127.89999999999999
18,8,2014-06-06,100.0,100.0,100.0,0.0,0.0,0.0,0.0,18.36875,22.55,14.1875,77.28125,-14.285714285714286,21.5,21.1125,24.775000000000002,17.45,81.71875,42.857142857142854,94.4,16.80666666666667,20.52,13.093333333333335,83.93333333333334,-28.571428571428573,110.3,20.963333333333335,24.980000000000004,16.946666666666665,82.41666666666667,28.571428571428573,120.30000000000001,19.25172413793104,23.4551724137931,15.048275862068962,78.96551724137932,-14.285714285714286,113.4,20.493103448275864,25.189655172413794,15.79655172413793,76.61206896551724,17.857142857142858,134.5
120,8,2014-06-06,100.0,100.0,100.0,100.0,100.0,71.56,0.0,18.36875,22.55,14.1875,77.28125,-14.285714285714286,21.5,21.1125,24.775000000000002,17.45,81.71875,42.857142857142854,94.4,16.80666666666667,20.52,13.093333333333335,83.93333333333334,-28.571428571428573,110.3,20.963333333333335,24.980000000000004,16.946666666666665,82.41666666666667,28.571428571428573,120.30000000000001,19.25172413793104,23.4551724137931,15.048275862068962,78.96551724137932,-14.285714285714286,113.4,20.493103448275864,25.189655172413794,15.79655172413793,76.61206896551724,17.857142857142858,134.5
18,8,2014-06-13,100.0,100.0,100.0,0.0,0.0,0.0,0.0,21.1125,24.775000000000002,17.45,81.71875,-42.857142857142854,94.4,21.050000000000004,25.425,16.675,81.5625,14.285714285714286,25.9,19.73,23.813333333333336,15.646666666666667,78.21666666666667,-21.428571428571427,102.0,21.116666666666667,25.959999999999997,16.273333333333333,75.36666666666666,7.142857142857143,25.9,19.294827586206896,23.344827586206893,15.244827586206899,80.5603448275862,-21.428571428571427,193.8,20.23275862068965,25.113793103448277,15.351724137931033,75.38793103448276,10.714285714285714,68.19999999999999
120,8,2014-06-13,100.0,100.0,100.0,100.0,100.0,98.21,0.0,21.1125,24.775000000000002,17.45,81.71875,-42.857142857142854,94.4,21.050000000000004,25.425,16.675,81.5625,14.285714285714286,25.9,19.73,23.813333333333336,15.646666666666667,78.21666666666667,-21.428571428571427,102.0,21.116666666666667,25.959999999999997,16.273333333333333,75.36666666666666,7.142857142857143,25.9,19.294827586206896,23.344827586206893,15.244827586206899,80.5603448275862,-21.428571428571427,193.8,20.23275862068965,25.113793103448277,15.351724137931033,75.38793103448276,10.714285714285714,68.19999999999999
18,8,2014-06-20,100.0,100.0,100.0,30.95,0.0,0.0,0.0,21.050000000000004,25.425,16.675,81.5625,-14.285714285714286,25.9,20.64375,26.075,15.2125,69.53125,0.0,0.0,20.963333333333335,24.980000000000004,16.946666666666665,82.41666666666667,-28.571428571428573,120.30000000000001,19.776666666666667,25.226666666666667,14.326666666666666,70.91666666666667,7.142857142857143,14.2,18.849999999999998,22.79655172413793,14.90344827586207,82.63793103448276,-25.0,216.70000000000002,19.974137931034484,25.027586206896554,14.920689655172414,71.97413793103448,10.714285714285714,75.8
120,8,2014-06-20,100.0,100.0,100.0,100.0,100.0,98.21,1.96,21.050000000000004,25.425,16.675,81.5625,-14.285714285714286,25.9,20.64375,26.075,15.2125,69.53125,0.0,0.0,20.963333333333335,24.980000000000004,16.946666666666665,82.41666666666667,-28.571428571428573,120.30000000000001,19.776666666666667,25.226666666666667,14.326666666666666,70.91666666666667,7.142857142857143,14.2,18.849999999999998,22.79655172413793,14.90344827586207,82.63793103448276,-25.0,216.70000000000002,19.974137931034484,25.027586206896554,14.920689655172414,71.97413793103448,10.714285714285714,75.8
18,8,2014-06-27,100.0,100.0,100.0,50.92,0.0,0.0,0.0,20.64375,26.075,15.2125,69.53125,-0.0,0.0,19.40625,24.8875,13.925,71.96875,14.285714285714286,14.2,21.116666666666667,25.959999999999997,16.273333333333333,75.36666666666666,-7.142857142857143,25.9,19.583333333333332,24.546666666666667,14.620000000000003,74.93333333333334,14.285714285714286,42.3,20.339655172413792,24.817241379310346,15.862068965517242,77.02586206896552,-14.285714285714286,127.89999999999999,19.22586206896551,24.334482758620688,14.117241379310345,72.09482758620689,17.857142857142858,146.6
18,8,2014-07-04,100.0,100.0,100.0,50.92,30.95,0.0,0.0,19.40625,24.8875,13.925,71.96875,-14.285714285714286,14.2,20.29375,24.950000000000003,15.6375,76.03125,14.285714285714286,28.099999999999998,19.776666666666667,25.226666666666667,14.326666666666666,70.91666666666667,-7.142857142857143,14.2,20.43,25.19333333333333,15.666666666666664,72.23333333333333,14.285714285714286,61.599999999999994,20.493103448275864,25.189655172413794,15.79655172413793,76.61206896551724,-17.857142857142858,134.5,19.336206896551722,24.396551724137936,14.275862068965518,71.19827586206897,14.285714285714286,132.8
18,8,2014-07-11,100.0,100.0,100.0,50.92,30.95,0.0,0.0,20.29375,24.950000000000003,15.6375,76.03125,-14.285714285714286,28.099999999999998,20.28125,25.2,15.3625,68.65625,14.285714285714286,33.5,19.583333333333332,24.546666666666667,14.620000000000003,74.93333333333334,-14.285714285714286,42.3,18.79666666666667,24.053333333333338,13.540000000000001,69.38333333333334,21.428571428571427,104.3,20.23275862068965,25.113793103448277,15.351724137931033,75.38793103448276,-10.714285714285714,68.19999999999999,19.898275862068964,25.327586206896555,14.46896551724138,66.23275862068965,10.714285714285714,104.7
18,8,2014-07-18,100.0,100.0,100.0,100.0,30.95,0.0,0.0,20.28125,25.2,15.3625,68.65625,-14.285714285714286,33.5,17.331249999999997,22.8625,11.8,70.84375,42.857142857142854,104.30000000000001,20.43,25.19333333333333,15.666666666666664,72.23333333333333,-14.285714285714286,61.599999999999994,18.216666666666665,23.553333333333335,12.879999999999999,70.43333333333334,21.428571428571427,104.70000000000002,19.974137931034484,25.027586206896554,14.920689655172414,71.97413793103448,-10.714285714285714,75.8,19.929310344827588,25.558620689655175,14.299999999999999,65.08620689655173,14.285714285714286,145.3
18,8,2014-07-25,100.0,100.0,100.0,100.0,100.0,30.95,0.0,17.331249999999997,22.8625,11.8,70.84375,-42.857142857142854,104.30000000000001,18.4875,23.625,13.35,71.28125,14.285714285714286,15.5,18.79666666666667,24.053333333333338,13.540000000000001,69.38333333333334,-21.428571428571427,104.3,20.560000000000002,26.15333333333334,14.966666666666665,64.03333333333333,7.142857142857143,15.5,19.22586206896551,24.334482758620688,14.117241379310345,72.09482758620689,-17.857142857142858,146.6,21.24310344827586,27.02068965517241,15.46551724137931,62.33620689655172,7.142857142857143,56.1
18,8,2014-08-01,100.0,100.0,100.0,100.0,100.0,30.95,0.0,18.4875,23.625,13.35,71.28125,-14.285714285714286,15.5,22.89375,29.075000000000003,16.712500000000002,56.1875,0.0,0.0,18.216666666666665,23.553333333333335,12.879999999999999,70.43333333333334,-21.428571428571427,104.70000000000002,21.82333333333333,27.813333333333333,15.833333333333336,59.35,7.142857142857143,40.6,19.336206896551722,24.396551724137936,14.275862068965518,71.19827586206897,-14.285714285714286,132.8,22.26724137931035,28.393103448275863,16.141379310344828,55.89655172413793,3.5714285714285716,48.4
18,10,2015-04-27,8.5,0.0,0.0,0.0,0.0,0.0,0.0,24.31875,28.924999999999997,19.7125,73.875,-28.571428571428573,42.0,22.19375,27.5375,16.85,67.15625,14.285714285714286,94.1,24.54666666666667,29.09333333333333,19.999999999999996,74.18333333333334,-14.285714285714286,62.6,21.183333333333337,26.02,16.34666666666667,71.63333333333334,14.285714285714286,125.3,24.487931034482763,29.444827586206898,19.531034482758617,69.51724137931035,-10.714285714285714,102.4,21.39137931034483,25.958620689655174,16.824137931034485,73.40517241379311,7.142857142857143,131.79999999999998
120,10,2015-04-27,100.0,100.0,100.0,16.2,1.01,0.0,0.0,24.31875,28.924999999999997,19.7125,73.875,-28.571428571428573,42.0,22.19375,27.5375,16.85,67.15625,14.285714285714286,94.1,24.54666666666667,29.09333333333333,19.999999999999996,74.18333333333334,-14.285714285714286,62.6,21.183333333333337,26.02,16.34666666666667,71.63333333333334,14.285714285714286,125.3,24.487931034482763,29.444827586206898,19.531034482758617,69.51724137931035,-10.714285714285714,102.4,21.39137931034483,25.958620689655174,16.824137931034485,73.40517241379311,7.142857142857143,131.79999999999998
18,10,2015-05-04,30.61,20.41,0.0,0.0,0.0,0.0,0.0,22.19375,27.5375,16.85,67.15625,-14.285714285714286,94.1,20.0625,24.2875,15.837499999999999,77.75,28.571428571428573,125.3,23.276666666666667,28.213333333333335,18.339999999999996,70.96666666666667,-21.428571428571427,136.1,20.160000000000004,24.266666666666662,16.05333333333333,76.41666666666667,14.285714285714286,125.39999999999999,23.78793103448276,28.72413793103448,18.851724137931033,70.05172413793103,-10.714285714285714,156.7,20.28103448275862,24.351724137931033,16.21034482758621,79.09482758620689,14.285714285714286,184.49999999999997
120,10,2015-05-04,100.0,100.0,100.0,16.2,1.01,0.0,0.0,22.19375,27.5375,16.85,67.15625,-14.285714285714286,94.1,20.0625,24.2875,15.837499999999999,77.75,28.571428571428573,125.3,23.276666666666667,28.213333333333335,18.339999999999996,70.96666666666667,-21.428571428571427,136.1,20.160000000000004,24.266666666666662,16.05333333333333,76.41666666666667,14.285714285714286,125.39999999999999,23.78793103448276,28.72413793103448,18.851724137931033,70.05172413793103,-10.714285714285714,156.7,20.28103448275862,24.351724137931033,16.21034482758621,79.09482758620689,14.285714285714286,184.49999999999997
18,10,2015-05-11,81.64,64.63,44.22,0.0,0.0,0.0,0.0,20.0625,24.2875,15.837499999999999,77.75,-28.571428571428573,125.3,20.125000000000004,24.0625,16.1875,75.40625,14.285714285714286,30.1,21.183333333333337,26.02,16.34666666666667,71.63333333333334,-14.285714285714286,125.3,21.44666666666667,25.686666666666667,17.206666666666663,75.55,7.142857142857143,36.5,22.862068965517246,27.52413793103448,18.199999999999996,73.22413793103448,-14.285714285714286,187.89999999999998,20.613793103448273,24.889655172413796,16.33793103448276,78.03448275862068,10.714285714285714,89.2
120,10,2015-05-11,99.99000000000001,99.99000000000001,99.99000000000001,48.98,33.79,1.01,0.0,20.0625,24.2875,15.837499999999999,77.75,-28.571428571428573,125.3,20.125000000000004,24.0625,16.1875,75.40625,14.285714285714286,30.1,21.183333333333337,26.02,16.34666666666667,71.63333333333334,-14.285714285714286,125.3,21.44666666666667,25.686666666666667,17.206666666666663,75.55,7.142857142857143,36.5,22.862068965517246,27.52413793103448,18.199999999999996,73.22413793103448,-14.285714285714286,187.89999999999998,20.613793103448273,24.889655172413796,16.33793103448276,78.03448275862068,10.714285714285714,89.2
18,10,2015-05-18,91.84,81.64,64.63,0.0,0.0,0.0,0.0,20.125000000000004,24.0625,16.1875,75.40625,-14.285714285714286,30.1,22.63125,26.9125,18.349999999999998,77.28125,0.0,6.5,20.160000000000004,24.266666666666662,16.05333333333333,76.41666666666667,-14.285714285714286,125.39999999999999,20.40666666666667,24.313333333333336,16.499999999999996,82.38333333333334,14.285714285714286,59.2,21.76724137931035,26.306896551724137,17.227586206896554,73.3103448275862,-14.285714285714286,167.4,21.170689655172417,25.665517241379316,16.675862068965518,77.56896551724138,10.714285714285714,71.8
120,10,2015-05-18,100.00000000000001,100.00000000000001,100.00000000000001,72.91000000000001,57.72,1.01,0.0,20.125000000000004,24.0625,16.1875,75.40625,-14.285714285714286,30.1,22.63125,26.9125,18.349999999999998,77.28125,0.0,6.5,20.160000000000004,24.266666666666662,16.05333333333333,76.41666666666667,-14.285714285714286,125.39999999999999,20.40666666666667,24.313333333333336,16.499999999999996,82.38333333333334,14.285714285714286,59.2,21.76724137931035,26.306896551724137,17.227586206896554,73.3103448275862,-14.285714285714286,167.4,21.170689655172417,25.665517241379316,16.675862068965518,77.56896551724138,10.714285714285714,71.8
18,10,2015-05-25,99.99,91.83,81.63,0.0,0.0,0.0,0.0,22.63125,26.9125,18.349999999999998,77.28125,-0.0,6.5,18.6875,22.3125,15.0625,87.90625,28.571428571428573,59.099999999999994,21.44666666666667,25.686666666666667,17.206666666666663,75.55,-7.142857142857143,36.5,20.03666666666667,24.373333333333335,15.7,81.03333333333333,14.285714285714286,59.099999999999994,21.39137931034483,25.958620689655174,16.824137931034485,73.40517241379311,-7.142857142857143,131.79999999999998,20.303448275862074,25.093103448275862,15.513793103448277,76.66379310344827,10.714285714285714,71.79999999999998
120,10,2015-05-25,100.00000000000001,100.00000000000001,100.00000000000001,87.34,57.72,1.01,0.0,22.63125,26.9125,18.349999999999998,77.28125,-0.0,6.5,18.6875,22.3125,15.0625,87.90625,28.571428571428573,59.099999999999994,21.44666666666667,25.686666666666667,17.206666666666663,75.55,-7.142857142857143,36.5,20.03666666666667,24.373333333333335,15.7,81.03333333333333,14.285714285714286,59.099999999999994,21.39137931034483,25.958620689655174,16.824137931034485,73.40517241379311,-7.142857142857143,131.79999999999998,20.303448275862074,25.093103448275862,15.513793103448277,76.66379310344827,10.714285714285714,71.79999999999998
18,10,2015-06-01,100.0,100.0,91.84,0.0,0.0,0.0,0.0,18.6875,22.3125,15.0625,87.90625,-28.571428571428573,59.099999999999994,21.24375,26.349999999999998,16.1375,75.03125,0.0,0.0,20.40666666666667,24.313333333333336,16.499999999999996,82.38333333333334,-14.285714285714286,59.2,21.783333333333335,26.886666666666667,16.68,73.45,7.142857142857143,12.600000000000001,20.28103448275862,24.351724137931033,16.21034482758621,79.09482758620689,-14.285714285714286,184.49999999999997,20.55862068965517,25.700000000000003,15.417241379310344,71.37931034482759,3.5714285714285716,12.700000000000001
120,10,2015-06-01,100.00000000000001,100.00000000000001,100.00000000000001,87.34000000000002,72.91000000000001,1.01,0.0,18.6875,22.3125,15.0625,87.90625,-28.571428571428573,59.099999999999994,21.24375,26.349999999999998,16.1375,75.03125,0.0,0.0,20.40666666666667,24.313333333333336,16.499999999999996,82.38333333333334,-14.285714285714286,59.2,21.783333333333335,26.886666666666667,16.68,73.45,7.142857142857143,12.600000000000001,20.28103448275862,24.351724137931033,16.21034482758621,79.09482758620689,-14.285714285714286,184.49999999999997,20.55862068965517,25.700000000000003,15.417241379310344,71.37931034482759,3.5714285714285716,12.700000000000001
18,10,2015-06-08,100.0,100.0,100.0,0.0,0.0,0.0,0.0,21.24375,26.349999999999998,16.1375,75.03125,-0.0,0.0,22.512500000000003,27.6625,17.3625,70.71875,14.285714285714286,12.600000000000001,20.03666666666667,24.373333333333335,15.7,81.03333333333333,-14.285714285714286,59.099999999999994,20.769999999999996,26.060000000000002,15.48,71.46666666666667,7.142857142857143,12.700000000000001,20.613793103448273,24.889655172413796,16.33793103448276,78.03448275862068,-10.714285714285714,89.2,19.575862068965513,24.17931034482758,14.972413793103449,74.14655172413794,14.285714285714286,212.2
120,10,2015-06-08,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,72.91000000000001,1.01,0.0,21.24375,26.349999999999998,16.1375,75.03125,-0.0,0.0,22.512500000000003,27.6625,17.3625,70.71875,14.285714285714286,12.600000000000001,20.03666666666667,24.373333333333335,15.7,81.03333333333333,-14.285714285714286,59.099999999999994,20.769999999999996,26.060000000000002,15.48,71.46666666666667,7.142857142857143,12.700000000000001,20.613793103448273,24.889655172413796,16.33793103448276,78.03448275862068,-10.714285714285714,89.2,19.575862068965513,24.17931034482758,14.972413793103449,74.14655172413794,14.285714285714286,212.2
18,10,2015-06-15,100.0,100.0,100.0,0.0,0.0,0.0,0.0,22.512500000000003,27.6625,17.3625,70.71875,-14.285714285714286,12.600000000000001,18.58125,24.025,13.137500000000001,73.65625,14.285714285714286,12.4,21.783333333333335,26.886666666666667,16.68,73.45,-7.142857142857143,12.600000000000001,19.11,24.30666666666666,13.913333333333334,70.08333333333333,7.142857142857143,12.4,21.170689655172417,25.665517241379316,16.675862068965518,77.56896551724138,-10.714285714285714,71.8,18.49137931034483,22.744827586206892,14.237931034482758,78.1896551724138,21.428571428571427,340.0
120,10,2015-06-15,100.0,100.0,100.0,100.0,87.34,1.01,0.0,22.512500000000003,27.6625,17.3625,70.71875,-14.285714285714286,12.600000000000001,18.58125,24.025,13.137500000000001,73.65625,14.285714285714286,12.4,21.783333333333335,26.886666666666667,16.68,73.45,-7.142857142857143,12.600000000000001,19.11,24.30666666666666,13.913333333333334,70.08333333333333,7.142857142857143,12.4,21.170689655172417,25.665517241379316,16.675862068965518,77.56896551724138,-10.714285714285714,71.8,18.49137931034483,22.744827586206892,14.237931034482758,78.1896551724138,21.428571428571427,340.0
18,10,2015-06-22,100.0,100.0,100.0,0.0,0.0,0.0,0.0,18.58125,24.025,13.137500000000001,73.65625,-14.285714285714286,12.4,19.86875,24.9125,14.825,66.0625,0.0,0.0,20.769999999999996,26.060000000000002,15.48,71.46666666666667,-7.142857142857143,12.700000000000001,18.473333333333336,22.480000000000004,14.466666666666669,76.31666666666666,21.428571428571427,199.5,20.303448275862074,25.093103448275862,15.513793103448277,76.66379310344827,-10.714285714285714,71.79999999999998,19.256896551724136,23.241379310344833,15.272413793103448,78.79310344827586,21.428571428571427,372.90000000000003
120,10,2015-06-22,100.0,100.0,100.0,100.0,100.0,33.8,0.0,18.58125,24.025,13.137500000000001,73.65625,-14.285714285714286,12.4,19.86875,24.9125,14.825,66.0625,0.0,0.0,20.769999999999996,26.060000000000002,15.48,71.46666666666667,-7.142857142857143,12.700000000000001,18.473333333333336,22.480000000000004,14.466666666666669,76.31666666666666,21.428571428571427,199.5,20.303448275862074,25.093103448275862,15.513793103448277,76.66379310344827,-10.714285714285714,71.79999999999998,19.256896551724136,23.241379310344833,15.272413793103448,78.79310344827586,21.428571428571427,372.90000000000003
18,10,2015-06-29,100.0,100.0,100.0,13.61,0.0,0.0,0.0,19.86875,24.9125,14.825,66.0625,-0.0,0.0,17.35,20.4875,14.2125,84.125,42.857142857142854,199.5,19.11,24.30666666666666,13.913333333333334,70.08333333333333,-7.142857142857143,12.4,18.01666666666667,21.4,14.633333333333333,84.86666666666666,35.714285714285715,327.6,20.55862068965517,25.700000000000003,15.417241379310344,71.37931034482759,-3.5714285714285716,12.700000000000001,18.982758620689655,22.989655172413794,14.975862068965517,80.52586206896552,21.428571428571427,378.6000000000001
120,10,2015-06-29,100.0,100.0,100.0,100.0,100.0,33.8,0.0,19.86875,24.9125,14.825,66.0625,-0.0,0.0,17.35,20.4875,14.2125,84.125,42.857142857142854,199.5,19.11,24.30666666666666,13.913333333333334,70.08333333333333,-7.142857142857143,12.4,18.01666666666667,21.4,14.633333333333333,84.86666666666666,35.714285714285715,327.6,20.55862068965517,25.700000000000003,15.417241379310344,71.37931034482759,-3.5714285714285716,12.700000000000001,18.982758620689655,22.989655172413794,14.975862068965517,80.52586206896552,21.428571428571427,378.6000000000001
18,10,2015-07-06,100.0,100.0,100.0,23.81,13.61,0.0,0.0,17.35,20.4875,14.2125,84.125,-42.857142857142854,199.5,18.550000000000004,22.2625,14.8375,86.3125,28.571428571428573,128.1,18.473333333333336,22.480000000000004,14.466666666666669,76.31666666666666,-21.428571428571427,199.5,19.88666666666667,23.85333333333333,15.92,82.05,21.428571428571427,173.39999999999998,19.575862068965513,24.17931034482758,14.972413793103449,74.14655172413794,-14.285714285714286,212.2,20.474137931034488,25.24827586206897,15.7,73.25862068965517,10.714285714285714,179.1
120,10,2015-07-06,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,65.44000000000001,1.01,17.35,20.4875,14.2125,84.125,-42.857142857142854,199.5,18.550000000000004,22.2625,14.8375,86.3125,28.571428571428573,128.1,18.473333333333336,22.480000000000004,14.466666666666669,76.31666666666666,-21.428571428571427,199.5,19.88666666666667,23.85333333333333,15.92,82.05,21.428571428571427,173.39999999999998,19.575862068965513,24.17931034482758,14.972413793103449,74.14655172413794,-14.285714285714286,212.2,20.474137931034488,25.24827586206897,15.7,73.25862068965517,10.714285714285714,179.1
18,10,2015-07-13,100.0,100.0,100.0,23.81,13.61,0.0,0.0,18.550000000000004,22.2625,14.8375,86.3125,-28.571428571428573,128.1,21.68125,26.1375,17.225,75.9375,14.285714285714286,47.9,18.01666666666667,21.4,14.633333333333333,84.86666666666666,-35.714285714285715,327.6,20.25333333333333,25.006666666666664,15.5,75.3,7.142857142857143,53.6,18.49137931034483,22.744827586206892,14.237931034482758,78.1896551724138,-21.428571428571427,340.0,22.24137931034483,27.62758620689655,16.855172413793102,62.46551724137931,3.5714285714285716,53.599999999999994
120,10,2015-07-13,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,65.44000000000001,1.01,18.550000000000004,22.2625,14.8375,86.3125,-28.571428571428573,128.1,21.68125,26.1375,17.225,75.9375,14.285714285714286,47.9,18.01666666666667,21.4,14.633333333333333,84.86666666666666,-35.714285714285715,327.6,20.25333333333333,25.006666666666664,15.5,75.3,7.142857142857143,53.6,18.49137931034483,22.744827586206892,14.237931034482758,78.1896551724138,-21.428571428571427,340.0,22.24137931034483,27.62758620689655,16.855172413793102,62.46551724137931,3.5714285714285716,53.599999999999994
18,10,2015-07-20,100.0,100.0,100.0,100.0,23.81,0.0,0.0,21.68125,26.1375,17.225,75.9375,-14.285714285714286,47.9,19.162499999999998,24.3375,13.9875,73.09375,0.0,5.7,19.88666666666667,23.85333333333333,15.92,82.05,-21.428571428571427,173.39999999999998,21.226666666666667,26.873333333333335,15.58,63.766666666666666,0.0,5.7,19.256896551724136,23.241379310344833,15.272413793103448,78.79310344827586,-21.428571428571427,372.90000000000003,22.95,28.634482758620692,17.26551724137931,54.89655172413793,0.0,5.7
18,10,2015-07-27,100.0,100.0,100.0,100.0,100.0,10.2,0.0,19.162499999999998,24.3375,13.9875,73.09375,-0.0,5.7,23.09375,29.4125,16.775,53.75,0.0,0.0,20.25333333333333,25.006666666666664,15.5,75.3,-7.142857142857143,53.6,24.05666666666667,30.200000000000003,17.913333333333334,49.35,0.0,0.0,18.982758620689655,22.989655172413794,14.975862068965517,80.52586206896552,-21.428571428571427,378.6000000000001,23.52586206896552,29.45172413793103,17.599999999999998,51.689655172413794,0.0,3.8
18,10,2015-08-03,100.0,100.0,100.0,100.0,100.0,10.2,0.0,23.09375,29.4125,16.775,53.75,-0.0,0.0,25.0375,31.1125,18.9625,45.53125,0.0,0.0,21.226666666666667,26.873333333333335,15.58,63.766666666666666,-0.0,5.7,24.756666666666668,30.566666666666666,18.946666666666665,45.96666666666667,0.0,0.0,20.474137931034488,25.24827586206897,15.7,73.25862068965517,-10.714285714285714,179.1,23.439655172413794,29.43448275862069,17.444827586206895,53.12931034482759,7.142857142857143,53.699999999999996
18,12,2016-05-02,21.37,0.0,0.0,0.0,0.0,0.0,0.0,16.4375,22.4125,10.4625,63.65625,-28.571428571428573,107.30000000000001,20.087500000000002,24.2875,15.887500000000001,71.78125,28.571428571428573,94.2,21.976666666666667,27.74666666666667,16.206666666666667,57.61666666666667,-14.285714285714286,107.30000000000001,20.500000000000004,24.686666666666667,16.313333333333333,75.95,28.571428571428573,154.0,25.200000000000003,30.948275862068964,19.451724137931034,57.30172413793103,-7.142857142857143,107.30000000000001,19.317241379310346,23.36206896551724,15.272413793103448,79.93103448275862,25.0,247.29999999999998
120,12,2016-05-02,100.00000000000001,100.00000000000001,100.00000000000001,58.790000000000006,47.400000000000006,4.73,0.0,16.4375,22.4125,10.4625,63.65625,-28.571428571428573,107.30000000000001,20.087500000000002,24.2875,15.887500000000001,71.78125,28.571428571428573,94.2,21.976666666666667,27.74666666666667,16.206666666666667,57.61666666666667,-14.285714285714286,107.30000000000001,20.500000000000004,24.686666666666667,16.313333333333333,75.95,28.571428571428573,154.0,25.200000000000003,30.948275862068964,19.451724137931034,57.30172413793103,-7.142857142857143,107.30000000000001,19.317241379310346,23.36206896551724,15.272413793103448,79.93103448275862,25.0,247.29999999999998
18,12,2016-05-09,76.91999999999999,33.12,0.0,0.0,0.0,0.0,0.0,20.087500000000002,24.2875,15.887500000000001,71.78125,-28.571428571428573,94.2,20.593750000000004,24.35,16.8375,82.625,42.857142857142854,111.80000000000001,18.213333333333335,23.166666666666668,13.26,69.01666666666667,-28.571428571428573,201.5,19.09333333333333,22.87333333333333,15.313333333333333,84.25,28.571428571428573,151.3,23.25172413793104,28.410344827586197,18.093103448275862,61.43103448275862,-14.285714285714286,201.5,18.42758620689655,21.917241379310347,14.937931034482759,86.25,32.142857142857146,267.40000000000003
